t,u,y
8.32000000,0.55254948,115.71428680
8.34000000,0.55254948,122.14286804
8.36000000,0.55254948,122.14286804
8.38000000,0.55254948,115.71428680
8.40000000,0.55254948,122.14286804
8.42000000,0.55254948,122.14286804
8.44000000,0.55254948,115.71428680
8.46000000,0.55254948,122.14286804
8.48000000,0.55254948,122.14286804
8.50000000,0.55254948,115.71428680
8.52000000,0.55254948,122.14286804
8.54000000,0.55254948,115.71428680
8.56000000,0.55254948,122.14286804
8.58000000,0.55254948,122.14286804
8.60000000,0.55254948,115.71428680
8.62000000,0.55254948,122.14286804
8.64000000,0.55254948,122.14286804
8.66000000,0.55254948,115.71428680
8.68000000,0.55254948,122.14286804
8.70000000,0.55254948,122.14286804
8.72000000,0.55254948,122.14286804
8.74000000,0.55254948,115.71428680
8.76000000,0.55254948,122.14286804
8.78000000,0.55254948,122.14286804
8.80000000,0.55254948,115.71428680
8.82000000,0.55254948,122.14286804
8.84000000,0.55254948,122.14286804
8.86000000,0.55254948,115.71428680
8.88000000,0.55254948,122.14286804
8.90000000,0.55254948,115.71428680
8.92000000,0.55254948,122.14286804
8.94000000,0.55254948,122.14286804
8.96000000,0.55254948,115.71428680
8.98000000,0.55254948,122.14286804
9.00000000,0.55254948,122.14286804
9.02000000,0.55254948,115.71428680
9.04000000,0.55254948,122.14286804
9.06000000,0.55254948,115.71428680
9.08000000,0.55254948,122.14286804
9.10000000,0.55254948,122.14286804
9.12000000,0.55254948,115.71428680
9.14000000,0.55254948,115.71428680
9.16000000,0.55254948,122.14286804
9.18000000,0.55254948,115.71428680
9.20000000,0.55254948,122.14286804
9.22000000,0.55254948,115.71428680
9.24000000,0.55254948,122.14286804
9.26000000,0.55254948,115.71428680
9.28000000,0.55254948,115.71428680
9.30000000,0.55254948,122.14286804
9.32000000,0.55254948,115.71428680
9.34000000,0.55254948,109.28572845
9.36000000,0.55254948,109.28572845
9.38000000,0.55254948,102.85714722
9.40000000,0.55254948,102.85714722
9.42000000,0.55254948,102.85714722
9.44000000,0.55254948,96.42858124
9.46000000,0.55254948,96.42858124
9.48000000,0.55254948,102.85714722
9.50000000,0.55254948,90.00000763
9.52000000,0.55254948,102.85714722
9.54000000,0.55254948,90.00000763
9.56000000,0.55254948,96.42858124
9.58000000,0.55254948,96.42858124
9.60000000,0.55254948,96.42858124
9.62000000,0.55254948,102.85714722
9.64000000,0.55254948,96.42858124
9.66000000,0.55254948,102.85714722
9.68000000,0.55254948,96.42858124
9.70000000,0.55254948,96.42858124
9.72000000,0.55254948,96.42858124
9.74000000,0.55254948,102.85714722
9.76000000,0.55254948,96.42858124
9.78000000,0.55254948,96.42858124
9.80000000,0.55254948,102.85714722
9.82000000,0.55254948,102.85714722
9.84000000,0.55254948,96.42858124
9.86000000,0.55254948,102.85714722
9.88000000,0.55254948,96.42858124
9.90000000,0.55254948,102.85714722
9.92000000,0.55254948,102.85714722
9.94000000,0.55254948,96.42858124
9.96000000,0.55254948,102.85714722
9.98000000,0.55254948,96.42858124
10.00000000,0.55254948,102.85714722
10.02000000,0.55254948,102.85714722
